SaleID,Date,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesRepID,RegionID
S07066,2020-03-16,C003,P004,5,15.48,0.1,SR03,R01
S07067,2024-09-19,C001,P003,7,21.96,0.15,SR03,R01
S07068,2023-09-18,C002,P003,7,95.58,0.0,SR02,R01
S07069,2022-09-25,C004,P001,8,49.64,0.05,SR01,R02
S07070,2024-11-16,C002,P003,8,14.41,0.05,SR01,R03
S07071,2021-10-03,C002,P004,2,62.53,0.05,SR03,R02
S07072,2024-02-06,C004,P002,9,27.97,0.1,SR01,R01
S07073,2022-04-06,C001,P001,4,10.62,0.05,SR01,R02
S07074,2020-10-09,C004,P003,1,78.25,0.15,SR02,R01
S07075,2021-08-13,C001,P004,1,23.94,0.05,SR03,R02
S07076,2020-03-12,C004,P002,5,94.82,0.1,SR02,R01
S07077,2023-07-10,C003,P003,7,63.35,0.1,SR01,R02
S07078,2021-12-03,C001,P001,5,17.83,0.1,SR01,R01
S07079,2021-07-28,C002,P003,3,29.6,0.15,SR03,R01
S07080,2022-09-26,C003,P003,7,64.98,0.1,SR03,R02
S07081,2022-06-10,C001,P003,1,40.43,0.15,SR02,R02
S07082,2020-01-12,C001,P002,1,57.89,0.1,SR03,R01
S07083,2020-05-20,C001,P002,2,81.96,0.0,SR01,R03
S07084,2024-11-24,C004,P003,1,81.33,0.1,SR02,R01
S07085,2024-04-27,C001,P003,9,72.82,0.05,SR02,R01
S07086,2020-01-17,C002,P001,4,89.74,0.05,SR03,R03
S07087,2022-12-22,C001,P003,7,27.94,0.0,SR03,R01
S07088,2020-09-09,C002,P004,5,25.95,0.1,SR01,R02
S07089,2021-04-09,C002,P004,7,81.94,0.05,SR02,R02
S07090,2021-01-10,C002,P001,7,38.88,0.05,SR02,R03
S07091,2022-09-07,C003,P002,1,56.1,0.15,SR02,R01
S07092,2021-06-03,C002,P003,1,76.96,0.15,SR02,R02
S07093,2020-03-30,C004,P001,3,45.63,0.1,SR01,R01
S07094,2021-12-20,C001,P002,2,21.71,0.0,SR01,R03
S07095,2022-03-14,C004,P001,7,71.15,0.1,SR01,R02
S07096,2022-03-06,C003,P002,3,83.54,0.15,SR03,R03
S07097,2021-09-21,C001,P003,7,11.15,0.15,SR01,R01
S07098,2023-04-13,C002,P001,9,60.63,0.1,SR01,R01
S07099,2020-03-16,C001,P003,1,52.25,0.1,SR01,R01
S07100,2024-06-24,C003,P001,3,33.36,0.1,SR01,R03
S07101,2022-07-14,C003,P002,6,24.49,0.1,SR03,R02
S07102,2024-08-13,C004,P001,9,26.92,0.0,SR02,R03
S07103,2021-02-03,C001,P004,5,75.25,0.05,SR02,R02
S07104,2024-12-10,C001,P004,3,58.26,0.1,SR03,R01
S07105,2022-08-27,C001,P001,8,98.3,0.05,SR01,R01
S07106,2022-12-30,C004,P004,5,31.89,0.15,SR02,R03
S07107,2023-04-18,C003,P003,6,96.12,0.05,SR02,R02
S07108,2023-02-21,C002,P004,2,56.36,0.1,SR02,R01
S07109,2023-11-05,C001,P004,4,23.14,0.05,SR02,R01
S07110,2023-08-09,C004,P003,1,23.34,0.1,SR01,R03
S07111,2022-03-07,C004,P003,4,64.77,0.1,SR02,R03
S07112,2020-07-13,C002,P002,1,84.83,0.15,SR03,R02
S07113,2020-08-15,C003,P003,4,77.29,0.1,SR03,R01
S07114,2023-12-25,C001,P001,2,69.01,0.15,SR02,R02
S07115,2023-12-30,C001,P004,6,25.49,0.0,SR01,R02
S07116,2024-12-15,C004,P002,6,19.75,0.1,SR02,R02
S07117,2021-04-05,C003,P003,8,10.02,0.15,SR02,R03
S07118,2021-09-09,C001,P004,9,19.16,0.15,SR02,R02
S07119,2022-11-10,C002,P001,8,78.97,0.1,SR03,R02
S07120,2020-03-04,C003,P001,1,90.57,0.05,SR03,R02
S07121,2020-06-13,C003,P002,3,31.63,0.15,SR01,R03
S07122,2020-01-27,C004,P001,6,81.54,0.0,SR02,R03
S07123,2023-08-27,C004,P004,1,27.9,0.05,SR02,R01
S07124,2022-10-08,C001,P003,8,32.43,0.05,SR02,R03
S07125,2020-10-11,C004,P001,6,30.17,0.1,SR02,R03
S07126,2024-08-10,C003,P003,1,14.66,0.15,SR03,R02
S07127,2020-10-07,C001,P004,2,27.47,0.0,SR01,R01
S07128,2022-04-17,C001,P004,6,43.62,0.15,SR03,R03
S07129,2022-04-10,C003,P003,8,46.49,0.0,SR02,R01
S07130,2023-04-02,C001,P004,5,37.85,0.15,SR03,R02
S07131,2022-07-06,C002,P002,1,56.33,0.1,SR01,R03
S07132,2020-08-11,C002,P001,2,44.02,0.0,SR02,R02
S07133,2022-02-22,C001,P002,4,97.33,0.1,SR02,R02
S07134,2023-03-15,C004,P002,4,82.66,0.15,SR03,R01
S07135,2022-08-22,C002,P002,7,93.79,0.0,SR03,R03
S07136,2022-08-07,C001,P003,2,60.17,0.0,SR03,R01
S07137,2022-11-19,C002,P003,7,71.05,0.15,SR01,R02
S07138,2020-02-14,C004,P004,7,25.0,0.1,SR01,R03
S07139,2024-12-15,C003,P003,7,77.75,0.0,SR01,R02
S07140,2021-04-15,C001,P004,3,31.24,0.0,SR02,R01
S07141,2020-02-03,C001,P003,6,23.12,0.0,SR02,R01
S07142,2021-10-14,C001,P004,6,13.77,0.15,SR03,R02
S07143,2023-12-21,C001,P001,4,52.5,0.05,SR02,R01
S07144,2022-04-09,C001,P004,1,35.81,0.15,SR01,R01
S07145,2020-08-08,C001,P001,9,98.81,0.1,SR02,R02
S07146,2021-06-17,C004,P004,2,32.49,0.05,SR03,R03
S07147,2021-11-22,C003,P003,9,87.99,0.0,SR03,R03
S07148,2023-10-22,C004,P003,8,38.48,0.0,SR03,R03
S07149,2022-07-20,C004,P001,1,77.42,0.05,SR03,R02
S07150,2022-04-20,C003,P002,7,69.39,0.0,SR02,R02
S07151,2024-11-01,C004,P002,3,60.56,0.0,SR03,R01
S07152,2022-10-07,C002,P004,9,47.51,0.15,SR02,R03
S07153,2024-04-22,C004,P003,5,70.4,0.15,SR03,R01
S07154,2021-08-04,C001,P002,3,46.66,0.1,SR03,R02
S07155,2023-02-13,C002,P003,8,59.33,0.0,SR02,R03
S07156,2020-08-26,C002,P003,3,63.08,0.1,SR01,R02
S07157,2023-09-20,C003,P003,7,34.06,0.1,SR01,R01
S07158,2021-03-16,C004,P004,7,40.58,0.05,SR01,R01
S07159,2020-05-27,C004,P001,7,11.62,0.05,SR01,R02
S07160,2022-10-29,C002,P004,1,86.69,0.0,SR03,R02
S07161,2023-08-04,C004,P002,5,78.04,0.05,SR02,R03
S07162,2021-01-22,C004,P001,1,26.52,0.1,SR01,R02
S07163,2022-12-09,C003,P002,7,42.58,0.15,SR03,R01
S07164,2024-03-20,C002,P001,8,47.9,0.05,SR02,R01
S07165,2022-07-04,C001,P001,7,40.09,0.1,SR03,R02
S07166,2021-09-29,C002,P004,1,81.84,0.05,SR01,R02
S07167,2024-05-29,C003,P003,3,75.29,0.0,SR02,R03
S07168,2024-08-27,C003,P003,3,79.04,0.05,SR02,R01
S07169,2020-10-04,C003,P001,7,91.37,0.15,SR03,R01
S07170,2022-09-15,C004,P004,4,63.56,0.0,SR03,R01
S07171,2023-08-16,C002,P002,3,65.31,0.05,SR02,R02
S07172,2024-12-30,C004,P002,6,74.97,0.15,SR01,R01
S07173,2021-08-11,C004,P003,6,71.31,0.1,SR01,R02
S07174,2021-10-10,C002,P003,5,88.28,0.05,SR02,R03
S07175,2021-09-09,C003,P002,6,79.32,0.05,SR02,R02
S07176,2024-06-18,C001,P002,3,20.84,0.1,SR01,R03
S07177,2020-05-14,C001,P004,5,93.55,0.1,SR01,R03
S07178,2021-08-02,C002,P002,9,71.48,0.05,SR03,R02
S07179,2023-03-16,C002,P004,4,21.44,0.15,SR03,R03
S07180,2021-05-04,C003,P003,2,79.48,0.1,SR01,R02
S07181,2021-04-22,C002,P002,5,42.26,0.1,SR02,R01
S07182,2023-03-28,C002,P003,3,82.54,0.15,SR02,R02
S07183,2021-01-18,C003,P001,3,95.99,0.05,SR03,R03
S07184,2020-06-11,C003,P001,4,32.97,0.0,SR02,R03
S07185,2021-03-16,C004,P001,4,87.17,0.05,SR02,R01
S07186,2023-04-27,C002,P002,5,79.62,0.05,SR02,R02
S07187,2021-02-18,C001,P003,7,70.41,0.0,SR02,R01
S07188,2023-09-24,C002,P002,4,44.64,0.05,SR03,R03
S07189,2024-06-18,C001,P003,7,19.89,0.05,SR02,R02
S07190,2023-04-19,C001,P004,9,53.55,0.1,SR01,R03
S07191,2020-10-14,C001,P002,3,19.51,0.15,SR03,R02
S07192,2020-07-05,C004,P001,5,55.01,0.05,SR02,R01
S07193,2023-03-07,C003,P004,4,83.83,0.0,SR02,R01
S07194,2020-05-09,C003,P003,9,99.79,0.0,SR02,R03
S07195,2020-07-12,C004,P002,5,27.82,0.1,SR03,R01
S07196,2020-11-11,C003,P003,2,28.71,0.05,SR02,R01
S07197,2024-12-13,C004,P003,1,82.98,0.05,SR03,R03
S07198,2020-05-23,C002,P002,7,52.22,0.05,SR01,R03
S07199,2020-01-16,C004,P002,1,92.42,0.05,SR02,R03
S07200,2023-08-18,C003,P003,8,79.21,0.0,SR03,R02
S07201,2021-02-26,C003,P003,9,76.28,0.0,SR01,R03
S07202,2020-09-01,C002,P004,7,19.18,0.1,SR03,R02
S07203,2022-07-15,C004,P001,9,13.23,0.05,SR02,R03
S07204,2023-02-04,C002,P003,6,38.51,0.0,SR03,R02
S07205,2023-01-16,C001,P001,7,29.56,0.05,SR02,R03
S07206,2020-05-08,C004,P004,3,74.11,0.15,SR03,R02
S07207,2022-06-25,C002,P001,9,50.57,0.15,SR01,R01
S07208,2022-06-05,C002,P001,3,57.08,0.0,SR02,R03
S07209,2020-12-06,C003,P004,6,83.24,0.15,SR01,R03
S07210,2020-01-04,C004,P003,4,53.07,0.15,SR02,R02
S07211,2023-09-12,C001,P001,9,59.04,0.0,SR03,R01
S07212,2023-12-04,C001,P003,1,85.81,0.1,SR01,R01
S07213,2020-11-01,C004,P003,9,48.82,0.15,SR02,R02
S07214,2022-06-26,C004,P002,4,17.48,0.05,SR01,R03
S07215,2021-08-29,C002,P003,5,56.95,0.15,SR01,R01
S07216,2024-10-10,C003,P003,1,62.14,0.1,SR02,R03
S07217,2023-06-02,C003,P001,1,56.06,0.1,SR03,R02
S07218,2023-10-03,C003,P003,6,33.22,0.1,SR01,R03
S07219,2022-09-18,C004,P003,1,30.13,0.1,SR02,R01
S07220,2020-11-16,C003,P002,2,43.28,0.1,SR01,R02
S07221,2021-07-12,C002,P002,3,24.96,0.15,SR01,R01
S07222,2023-04-19,C004,P001,7,69.94,0.15,SR03,R03
S07223,2021-09-09,C004,P001,2,65.32,0.15,SR02,R03
S07224,2021-12-11,C003,P002,5,66.92,0.15,SR02,R02
S07225,2023-11-10,C001,P002,9,30.23,0.1,SR01,R01
S07226,2024-06-29,C001,P004,8,32.19,0.1,SR03,R01
S07227,2024-12-20,C002,P003,8,80.87,0.05,SR03,R01
S07228,2024-11-30,C003,P001,2,72.11,0.15,SR03,R02
S07229,2023-02-05,C003,P001,1,88.77,0.1,SR02,R03
S07230,2021-06-14,C004,P003,9,46.32,0.05,SR02,R03
S07231,2021-02-13,C004,P003,4,59.26,0.05,SR01,R03
S07232,2023-08-12,C003,P001,9,76.49,0.0,SR03,R01
S07233,2022-03-28,C004,P002,7,97.67,0.15,SR03,R02
S07234,2023-04-09,C003,P002,6,99.07,0.1,SR02,R01
S07235,2023-09-16,C002,P003,9,99.93,0.15,SR01,R02
S07236,2021-05-07,C004,P001,4,90.15,0.05,SR02,R01
S07237,2023-05-03,C003,P003,1,67.57,0.15,SR02,R02
S07238,2020-01-12,C004,P002,5,10.63,0.0,SR01,R01
S07239,2020-07-13,C002,P004,6,72.96,0.0,SR03,R01
S07240,2021-05-04,C004,P004,6,31.47,0.1,SR03,R02
S07241,2022-03-05,C003,P002,1,15.15,0.1,SR01,R03
S07242,2022-05-30,C004,P003,7,72.75,0.1,SR03,R03
S07243,2020-06-30,C004,P004,8,78.04,0.1,SR01,R02
S07244,2022-08-19,C003,P002,5,69.35,0.15,SR01,R02
S07245,2021-10-17,C001,P001,2,42.87,0.15,SR02,R03
S07246,2023-09-01,C004,P003,2,55.99,0.05,SR03,R01
S07247,2021-11-24,C004,P003,5,94.15,0.05,SR03,R03
S07248,2020-01-30,C002,P004,7,75.66,0.1,SR01,R02
S07249,2024-06-07,C001,P003,7,55.42,0.15,SR02,R01
S07250,2024-08-28,C002,P004,4,63.41,0.1,SR02,R02
S07251,2024-12-24,C003,P004,3,93.49,0.05,SR03,R03
S07252,2024-12-21,C003,P002,9,45.44,0.15,SR01,R01
S07253,2023-01-24,C002,P004,7,19.17,0.1,SR03,R03
S07254,2023-11-05,C004,P001,2,39.32,0.0,SR03,R03
S07255,2022-02-16,C001,P003,1,47.37,0.05,SR02,R03
S07256,2021-03-19,C002,P004,2,34.57,0.0,SR02,R01
S07257,2020-10-24,C002,P003,3,57.61,0.0,SR02,R03
S07258,2022-03-18,C003,P004,5,37.44,0.15,SR02,R01
S07259,2024-10-26,C004,P002,3,19.29,0.0,SR01,R03
S07260,2022-04-24,C001,P001,9,26.93,0.0,SR03,R03
S07261,2022-10-12,C002,P003,4,92.63,0.1,SR02,R02
S07262,2023-10-16,C001,P002,7,66.66,0.15,SR03,R03
S07263,2023-10-29,C001,P003,4,38.29,0.1,SR01,R01
S07264,2021-07-07,C002,P002,3,43.02,0.1,SR02,R02
S07265,2020-10-29,C001,P001,1,54.4,0.1,SR01,R01
S07266,2021-02-24,C003,P004,9,70.58,0.15,SR02,R03
S07267,2023-06-23,C004,P002,1,62.4,0.05,SR03,R02
S07268,2024-10-09,C004,P003,1,93.94,0.15,SR01,R02
S07269,2023-06-14,C004,P003,1,66.32,0.1,SR02,R02
S07270,2024-04-06,C003,P002,5,91.97,0.05,SR03,R01
S07271,2020-07-03,C003,P001,7,10.49,0.0,SR03,R02
S07272,2021-04-12,C003,P001,7,90.15,0.05,SR03,R02
S07273,2022-01-23,C004,P004,1,74.93,0.15,SR02,R01
S07274,2020-12-28,C001,P004,6,25.5,0.1,SR03,R01
S07275,2023-07-30,C003,P003,9,33.67,0.0,SR03,R01
S07276,2024-04-25,C002,P003,6,58.85,0.0,SR02,R03
S07277,2020-12-01,C003,P004,4,21.24,0.1,SR01,R01
S07278,2020-06-10,C002,P004,9,80.68,0.0,SR03,R01
S07279,2023-03-29,C004,P004,3,81.21,0.0,SR02,R02
S07280,2024-02-06,C002,P002,4,37.09,0.0,SR01,R03
S07281,2024-06-12,C003,P004,4,16.28,0.15,SR03,R02
S07282,2023-09-07,C003,P002,4,99.0,0.05,SR02,R01
S07283,2020-01-12,C001,P002,6,32.57,0.15,SR02,R01
S07284,2023-12-18,C004,P004,7,16.08,0.0,SR03,R02
S07285,2023-01-01,C002,P001,9,39.7,0.15,SR01,R03
S07286,2021-08-10,C004,P001,3,97.21,0.0,SR01,R03
S07287,2020-07-19,C003,P003,8,81.36,0.15,SR01,R02
S07288,2021-06-05,C001,P004,8,53.23,0.05,SR03,R01
S07289,2021-05-19,C003,P003,1,37.48,0.1,SR03,R03
S07290,2024-10-27,C003,P004,5,48.1,0.05,SR01,R03
S07291,2024-09-07,C003,P003,5,11.56,0.15,SR01,R02
S07292,2022-02-26,C002,P002,8,74.65,0.15,SR01,R03
S07293,2022-11-28,C003,P004,8,18.97,0.05,SR01,R01
S07294,2020-02-29,C004,P001,2,56.71,0.15,SR02,R02
S07295,2021-07-31,C004,P004,3,60.93,0.1,SR03,R03
S07296,2020-11-16,C001,P003,2,10.15,0.1,SR01,R01
S07297,2023-12-29,C004,P003,1,98.19,0.05,SR02,R01
S07298,2024-07-17,C003,P003,2,37.19,0.0,SR01,R02
S07299,2024-08-26,C003,P003,6,16.95,0.1,SR01,R02
S07300,2023-12-02,C004,P003,1,86.89,0.15,SR02,R01
S07301,2022-07-11,C001,P003,6,23.68,0.0,SR01,R01
S07302,2023-11-10,C001,P001,1,12.25,0.1,SR01,R03
S07303,2024-08-21,C004,P003,2,54.52,0.0,SR02,R03
S07304,2021-07-22,C002,P001,8,21.69,0.15,SR02,R03
S07305,2023-01-06,C002,P004,6,98.42,0.05,SR02,R03
S07306,2023-05-02,C002,P002,9,10.94,0.05,SR02,R03
S07307,2023-08-01,C002,P001,1,14.61,0.15,SR02,R02
S07308,2021-06-10,C004,P004,5,85.0,0.05,SR01,R03
S07309,2021-06-07,C001,P002,7,31.58,0.15,SR03,R03
S07310,2021-09-04,C003,P001,9,92.04,0.05,SR02,R03
S07311,2023-03-25,C003,P001,9,38.0,0.1,SR03,R01
S07312,2023-09-25,C004,P004,4,16.28,0.05,SR01,R03
S07313,2020-05-04,C003,P003,4,10.95,0.0,SR02,R02
S07314,2022-05-20,C002,P001,4,35.43,0.05,SR03,R01
S07315,2020-10-06,C001,P001,3,52.64,0.05,SR03,R01
S07316,2022-07-05,C004,P004,8,10.09,0.05,SR03,R03
S07317,2021-09-13,C001,P003,5,62.3,0.05,SR03,R01
S07318,2022-04-25,C004,P002,7,40.03,0.1,SR03,R03
S07319,2024-08-08,C004,P003,6,45.11,0.15,SR02,R03
S07320,2024-10-17,C004,P003,9,33.53,0.1,SR02,R03
S07321,2021-11-04,C004,P004,3,57.61,0.1,SR02,R02
S07322,2023-02-25,C001,P003,6,30.71,0.0,SR03,R01
S07323,2020-11-09,C003,P004,3,22.13,0.15,SR03,R01
S07324,2020-11-27,C004,P002,2,90.16,0.15,SR01,R01
S07325,2023-03-19,C002,P001,3,45.15,0.0,SR03,R01
S07326,2024-01-17,C004,P001,2,16.92,0.15,SR01,R01
S07327,2020-02-05,C001,P004,2,30.73,0.05,SR01,R03
S07328,2024-09-04,C004,P004,7,37.89,0.15,SR02,R03
S07329,2023-12-14,C002,P003,3,79.27,0.0,SR03,R03
S07330,2022-11-11,C001,P003,8,12.0,0.0,SR03,R02
S07331,2020-07-24,C004,P001,2,53.04,0.0,SR01,R02
S07332,2021-09-30,C002,P001,7,46.69,0.0,SR01,R02
S07333,2022-04-27,C001,P001,3,97.16,0.1,SR03,R02
S07334,2023-10-11,C004,P004,9,26.21,0.15,SR01,R01
S07335,2021-03-15,C002,P002,7,66.51,0.1,SR03,R02
S07336,2021-12-29,C001,P002,9,28.2,0.0,SR03,R01
S07337,2023-01-24,C004,P004,2,59.36,0.0,SR01,R01
S07338,2022-07-29,C001,P003,6,59.96,0.1,SR02,R01
S07339,2020-06-12,C002,P002,5,16.78,0.05,SR03,R03
S07340,2020-05-27,C004,P003,2,51.08,0.15,SR01,R03
S07341,2024-04-02,C004,P001,4,51.5,0.1,SR01,R01
S07342,2020-10-20,C004,P001,4,38.72,0.15,SR01,R02
S07343,2020-07-13,C002,P003,8,34.94,0.0,SR03,R01
S07344,2021-10-24,C003,P001,7,30.19,0.0,SR03,R03
S07345,2021-04-24,C004,P004,5,10.53,0.0,SR03,R02
S07346,2020-05-02,C002,P003,9,10.16,0.15,SR01,R03
S07347,2023-11-24,C001,P003,1,63.08,0.15,SR02,R02
S07348,2021-11-29,C001,P003,4,36.23,0.1,SR02,R03
S07349,2022-08-22,C002,P002,5,25.11,0.0,SR03,R01
S07350,2024-01-15,C003,P003,8,71.63,0.1,SR03,R03
S07351,2021-10-22,C002,P003,3,57.6,0.05,SR03,R02
S07352,2023-02-01,C001,P003,5,92.35,0.0,SR02,R03
S07353,2024-11-13,C001,P002,3,84.79,0.0,SR02,R02
S07354,2024-01-25,C004,P001,7,75.41,0.05,SR03,R03
S07355,2024-11-01,C003,P002,3,21.39,0.1,SR01,R03
S07356,2024-10-07,C002,P004,7,69.95,0.15,SR02,R01
S07357,2021-12-10,C001,P003,2,72.45,0.0,SR03,R02
S07358,2021-01-30,C001,P004,7,78.7,0.15,SR02,R02
S07359,2022-06-30,C001,P002,9,33.68,0.0,SR01,R01
S07360,2023-09-22,C002,P001,5,67.63,0.0,SR01,R03
S07361,2022-10-01,C002,P001,6,65.65,0.15,SR02,R02
S07362,2024-06-10,C003,P003,3,44.68,0.0,SR03,R02
S07363,2023-03-11,C004,P001,5,69.72,0.05,SR02,R02
S07364,2020-11-12,C004,P002,5,17.8,0.1,SR03,R01
S07365,2024-09-30,C004,P002,3,67.92,0.05,SR02,R01
S07366,2024-04-30,C001,P001,8,64.54,0.1,SR01,R02
S07367,2024-12-28,C004,P003,6,28.96,0.05,SR02,R03
S07368,2024-03-30,C001,P003,3,83.64,0.05,SR03,R03
S07369,2024-04-28,C003,P002,1,88.7,0.1,SR03,R01
S07370,2023-11-25,C001,P001,1,28.94,0.0,SR01,R03
S07371,2021-11-11,C003,P002,2,16.84,0.15,SR03,R01
S07372,2023-08-26,C003,P002,5,64.32,0.15,SR03,R02
S07373,2021-05-09,C004,P004,7,53.19,0.15,SR01,R02
S07374,2021-07-09,C004,P002,1,48.48,0.0,SR03,R02
S07375,2021-09-01,C001,P003,1,78.49,0.05,SR03,R01
S07376,2024-12-01,C002,P001,4,97.27,0.05,SR02,R03
S07377,2020-04-18,C004,P001,6,52.99,0.05,SR02,R02
S07378,2024-12-23,C004,P004,9,10.55,0.0,SR02,R03
S07379,2021-01-06,C002,P004,1,63.66,0.1,SR02,R03
S07380,2022-05-04,C002,P003,5,68.86,0.0,SR02,R01
S07381,2021-09-07,C004,P004,9,84.52,0.15,SR02,R01
S07382,2022-02-06,C002,P002,8,27.95,0.05,SR02,R03
S07383,2020-07-24,C001,P002,7,57.19,0.0,SR01,R03
S07384,2022-04-26,C003,P003,2,50.24,0.0,SR02,R02
S07385,2020-02-12,C003,P001,9,69.8,0.0,SR03,R02
S07386,2022-05-14,C004,P003,8,15.75,0.1,SR01,R02
S07387,2023-06-22,C004,P004,9,89.56,0.05,SR02,R03
S07388,2023-08-03,C001,P001,9,56.0,0.0,SR02,R01
S07389,2023-10-10,C002,P001,9,88.93,0.0,SR03,R03
S07390,2022-02-23,C004,P001,3,40.62,0.15,SR01,R02
S07391,2021-04-20,C003,P004,7,68.82,0.05,SR03,R02
S07392,2020-03-23,C001,P002,1,96.11,0.0,SR03,R01
S07393,2023-02-07,C001,P002,9,94.9,0.0,SR01,R03
S07394,2020-07-08,C002,P004,9,94.97,0.0,SR03,R02
S07395,2022-03-10,C004,P004,3,13.87,0.0,SR01,R01
S07396,2022-07-24,C004,P003,5,46.27,0.05,SR03,R02
S07397,2020-09-07,C001,P003,8,15.47,0.0,SR01,R01
S07398,2024-10-13,C003,P002,6,37.85,0.1,SR02,R03
S07399,2020-10-17,C004,P004,9,25.71,0.0,SR01,R01
S07400,2024-07-26,C003,P003,3,65.81,0.1,SR03,R03
S07401,2023-05-09,C001,P004,7,80.27,0.05,SR03,R03
S07402,2024-12-25,C004,P004,6,56.2,0.0,SR02,R02
S07403,2020-11-21,C003,P002,5,81.59,0.15,SR02,R03
S07404,2024-03-14,C001,P002,4,11.15,0.1,SR02,R02
S07405,2023-12-03,C003,P004,5,83.84,0.1,SR01,R02
S07406,2024-06-18,C004,P001,4,26.05,0.0,SR01,R03
S07407,2024-12-18,C002,P001,3,51.48,0.15,SR01,R01
S07408,2022-04-16,C003,P004,7,49.83,0.15,SR01,R03
S07409,2021-05-22,C002,P002,6,88.58,0.0,SR01,R03
S07410,2021-12-31,C004,P001,4,96.94,0.05,SR03,R01
S07411,2024-06-12,C002,P002,9,32.96,0.05,SR03,R02
S07412,2020-03-12,C001,P001,1,16.07,0.0,SR03,R02
S07413,2023-06-24,C002,P004,1,68.55,0.05,SR01,R03
S07414,2021-10-02,C003,P003,9,55.26,0.15,SR02,R01
S07415,2024-10-13,C003,P003,7,60.91,0.05,SR03,R01
S07416,2022-07-28,C002,P002,2,14.16,0.05,SR03,R01
S07417,2021-08-30,C001,P002,5,79.78,0.05,SR01,R01
S07418,2024-05-29,C004,P001,4,30.91,0.0,SR01,R03
S07419,2021-07-19,C002,P004,1,40.14,0.0,SR01,R03
S07420,2023-09-29,C003,P001,9,30.55,0.1,SR03,R02
S07421,2020-02-23,C003,P004,6,95.14,0.05,SR02,R01
S07422,2024-10-19,C002,P004,6,25.18,0.0,SR01,R03
S07423,2021-06-11,C002,P002,4,75.91,0.15,SR01,R03
S07424,2021-09-02,C002,P003,2,32.12,0.1,SR02,R01
S07425,2024-04-04,C004,P003,8,48.24,0.15,SR02,R01
S07426,2024-04-30,C003,P002,8,99.65,0.05,SR02,R02
S07427,2020-07-11,C003,P003,3,19.05,0.15,SR01,R01
S07428,2020-02-27,C003,P002,7,89.32,0.1,SR01,R02
S07429,2023-12-31,C004,P001,7,95.14,0.05,SR03,R02
S07430,2023-02-08,C001,P004,5,72.84,0.0,SR03,R01
S07431,2020-05-08,C003,P003,5,10.9,0.15,SR03,R01
S07432,2021-12-06,C003,P003,8,83.87,0.15,SR03,R03
S07433,2022-05-01,C001,P001,4,89.4,0.1,SR03,R01
S07434,2023-09-11,C004,P001,1,98.28,0.0,SR03,R01
S07435,2020-01-08,C001,P003,1,85.54,0.05,SR01,R02
S07436,2020-01-29,C001,P003,9,50.1,0.05,SR03,R01
S07437,2023-02-09,C001,P002,4,71.98,0.05,SR01,R03
S07438,2022-08-04,C001,P002,1,53.66,0.1,SR01,R03
S07439,2024-08-23,C004,P003,2,41.77,0.15,SR02,R01
S07440,2020-05-10,C004,P002,7,66.38,0.15,SR01,R01
S07441,2020-07-06,C001,P001,2,79.28,0.15,SR01,R02
S07442,2024-08-25,C002,P004,1,67.23,0.15,SR01,R01
S07443,2021-12-09,C002,P002,9,84.39,0.1,SR02,R02
S07444,2024-02-07,C002,P004,5,25.87,0.1,SR01,R01
S07445,2023-10-19,C002,P002,4,43.63,0.0,SR02,R02
S07446,2023-05-12,C003,P003,4,38.13,0.1,SR03,R03
S07447,2020-07-30,C004,P002,1,27.47,0.15,SR01,R01
S07448,2024-07-02,C004,P004,3,49.89,0.05,SR03,R01
S07449,2020-10-02,C001,P004,1,95.31,0.0,SR01,R02
S07450,2023-01-01,C003,P003,5,58.42,0.05,SR02,R02
S07451,2024-08-29,C001,P004,5,35.78,0.05,SR03,R01
S07452,2024-11-30,C001,P003,9,41.87,0.15,SR01,R02
S07453,2020-08-30,C004,P003,8,65.18,0.1,SR01,R01
S07454,2024-12-15,C003,P004,5,41.75,0.1,SR02,R03
S07455,2023-01-30,C002,P001,5,58.45,0.1,SR01,R02
S07456,2022-09-13,C004,P004,7,34.67,0.15,SR03,R01
S07457,2021-11-15,C003,P004,2,41.13,0.15,SR02,R03
S07458,2020-06-19,C003,P002,7,73.52,0.05,SR03,R01
S07459,2021-10-14,C004,P004,1,62.62,0.0,SR03,R01
S07460,2020-07-06,C004,P002,5,18.41,0.1,SR01,R03
S07461,2024-01-04,C001,P002,6,97.59,0.1,SR01,R02
S07462,2023-01-14,C001,P004,1,14.44,0.0,SR02,R03
S07463,2024-02-08,C001,P003,9,17.46,0.05,SR02,R01
S07464,2020-02-21,C002,P001,9,73.12,0.05,SR02,R03
S07465,2020-04-20,C004,P004,1,73.72,0.0,SR03,R01
S07466,2022-05-26,C003,P004,4,11.7,0.1,SR03,R03
S07467,2022-12-02,C004,P003,8,67.85,0.15,SR03,R02
S07468,2020-07-29,C003,P002,2,12.99,0.15,SR03,R03
S07469,2023-05-08,C002,P003,8,96.47,0.0,SR01,R03
S07470,2022-05-07,C004,P003,9,72.65,0.1,SR02,R02
S07471,2024-11-10,C003,P002,9,26.79,0.0,SR01,R01
S07472,2021-09-18,C003,P004,1,24.23,0.05,SR01,R03
S07473,2022-11-15,C001,P003,9,61.27,0.05,SR03,R01
S07474,2020-10-25,C002,P003,4,67.02,0.15,SR02,R03
S07475,2023-01-05,C004,P004,8,84.81,0.05,SR03,R02
